date,sku_id,store_id,on_hand,on_order_qty,in_transit_orders
2024-01-04,SKU0025,S003,41,0,0
2024-01-05,SKU0025,S003,38,10,1
2024-01-06,SKU0025,S003,33,25,2
2024-01-07,SKU0025,S003,29,44,3
2024-01-08,SKU0025,S003,26,66,4
2024-01-09,SKU0025,S003,22,92,5
2024-01-10,SKU0025,S003,17,123,6
2024-01-11,SKU0025,S003,10,161,7
2024-01-12,SKU0025,S003,4,205,8
2024-01-13,SKU0025,S003,0,253,9
2024-01-14,SKU0025,S003,5,286,9
2024-01-15,SKU0025,S003,1,333,10
2024-01-16,SKU0025,S003,0,381,11
2024-01-17,SKU0025,S003,30,365,10
2024-01-18,SKU0025,S003,25,388,11
2024-01-19,SKU0025,S003,42,366,10
2024-01-20,SKU0025,S003,82,322,9
2024-01-21,SKU0025,S003,78,322,9
2024-01-22,SKU0025,S003,122,274,8
2024-01-23,SKU0025,S003,144,248,7
2024-01-24,SKU0025,S003,177,210,6
2024-01-25,SKU0025,S003,247,136,4
2024-01-26,SKU0025,S003,260,118,3
2024-01-27,SKU0025,S003,301,70,2
2024-01-28,SKU0025,S003,297,70,2
2024-01-29,SKU0025,S003,363,0,0
2024-01-30,SKU0025,S003,359,0,0
2024-01-31,SKU0025,S003,355,0,0
2024-02-01,SKU0025,S003,352,0,0
2024-02-02,SKU0025,S003,348,0,0
2024-02-03,SKU0025,S003,344,0,0
2024-02-04,SKU0025,S003,339,0,0
2024-02-05,SKU0025,S003,335,0,0
2024-02-06,SKU0025,S003,331,0,0
2024-02-07,SKU0025,S003,328,0,0
2024-02-08,SKU0025,S003,323,0,0
2024-02-09,SKU0025,S003,318,0,0
2024-02-10,SKU0025,S003,311,0,0
2024-02-11,SKU0025,S003,307,0,0
2024-02-12,SKU0025,S003,303,0,0
2024-02-13,SKU0025,S003,299,0,0
2024-02-14,SKU0025,S003,296,0,0
2024-02-15,SKU0025,S003,293,0,0
2024-02-16,SKU0025,S003,289,0,0
2024-02-17,SKU0025,S003,285,0,0
2024-02-18,SKU0025,S003,282,0,0
2024-02-19,SKU0025,S003,278,0,0
2024-02-20,SKU0025,S003,275,0,0
2024-02-21,SKU0025,S003,272,0,0
2024-02-22,SKU0025,S003,266,0,0
2024-02-23,SKU0025,S003,262,0,0
2024-02-24,SKU0025,S003,259,0,0
2024-02-25,SKU0025,S003,255,0,0
2024-02-26,SKU0025,S003,251,0,0
2024-02-27,SKU0025,S003,247,0,0
2024-02-28,SKU0025,S003,243,0,0
2024-02-29,SKU0025,S003,239,0,0
2024-03-01,SKU0025,S003,235,0,0
2024-03-02,SKU0025,S003,230,0,0
2024-03-03,SKU0025,S003,225,0,0
2024-03-04,SKU0025,S003,221,0,0
2024-03-05,SKU0025,S003,217,0,0
2024-03-06,SKU0025,S003,214,0,0
2024-03-07,SKU0025,S003,210,0,0
2024-03-08,SKU0025,S003,206,0,0
2024-03-09,SKU0025,S003,202,0,0
2024-03-10,SKU0025,S003,196,0,0
2024-03-11,SKU0025,S003,191,0,0
2024-03-12,SKU0025,S003,187,0,0
2024-03-13,SKU0025,S003,183,0,0
2024-03-14,SKU0025,S003,178,0,0
2024-03-15,SKU0025,S003,174,0,0
2024-03-16,SKU0025,S003,170,0,0
2024-03-17,SKU0025,S003,166,0,0
2024-03-18,SKU0025,S003,162,0,0
2024-03-19,SKU0025,S003,158,0,0
2024-03-20,SKU0025,S003,153,0,0
2024-03-21,SKU0025,S003,149,0,0
2024-03-22,SKU0025,S003,145,0,0
2024-03-23,SKU0025,S003,141,0,0
2024-03-24,SKU0025,S003,136,0,0
2024-03-25,SKU0025,S003,131,0,0
2024-03-26,SKU0025,S003,126,0,0
2024-03-27,SKU0025,S003,122,0,0
2024-03-28,SKU0025,S003,119,0,0
2024-03-29,SKU0025,S003,115,0,0
2024-03-30,SKU0025,S003,111,0,0
2024-03-31,SKU0025,S003,107,0,0
2024-04-01,SKU0025,S003,104,0,0
2024-04-02,SKU0025,S003,100,0,0
2024-04-03,SKU0025,S003,96,0,0
2024-04-04,SKU0025,S003,93,0,0
2024-04-05,SKU0025,S003,89,0,0
2024-04-06,SKU0025,S003,85,0,0
2024-04-07,SKU0025,S003,81,0,0
2024-04-08,SKU0025,S003,76,0,0
2024-04-09,SKU0025,S003,72,0,0
2024-04-10,SKU0025,S003,68,0,0
2024-04-11,SKU0025,S003,63,0,0
2024-04-12,SKU0025,S003,59,0,0
2024-04-13,SKU0025,S003,55,0,0
2024-04-14,SKU0025,S003,51,0,0
2024-04-15,SKU0025,S003,47,0,0
2024-04-16,SKU0025,S003,43,0,0
2024-04-17,SKU0025,S003,39,9,1
2024-04-18,SKU0025,S003,35,22,2
2024-04-19,SKU0025,S003,31,39,3
2024-04-20,SKU0025,S003,26,61,4
2024-04-21,SKU0025,S003,22,87,5
2024-04-22,SKU0025,S003,17,118,6
2024-04-23,SKU0025,S003,14,152,7
2024-04-24,SKU0025,S003,10,190,8
2024-04-25,SKU0025,S003,6,232,9
2024-04-26,SKU0025,S003,2,278,10
2024-04-27,SKU0025,S003,8,309,10
2024-04-28,SKU0025,S003,4,353,11
2024-04-29,SKU0025,S003,31,340,10
2024-04-30,SKU0025,S003,27,361,11
2024-05-01,SKU0025,S003,23,386,12
2024-05-02,SKU0025,S003,40,364,11
2024-05-03,SKU0025,S003,36,376,12
2024-05-04,SKU0025,S003,88,319,10
2024-05-05,SKU0025,S003,128,275,9
2024-05-06,SKU0025,S003,166,233,8
2024-05-07,SKU0025,S003,197,199,7
2024-05-08,SKU0025,S003,210,182,6
2024-05-09,SKU0025,S003,244,144,5
2024-05-10,SKU0025,S003,261,123,4
2024-05-11,SKU0025,S003,304,77,3
2024-05-12,SKU0025,S003,340,37,2
2024-05-13,SKU0025,S003,361,12,1
2024-05-14,SKU0025,S003,357,12,1
2024-05-15,SKU0025,S003,354,12,1
2024-05-16,SKU0025,S003,362,0,0
2024-05-17,SKU0025,S003,358,0,0
2024-05-18,SKU0025,S003,353,0,0
2024-05-19,SKU0025,S003,349,0,0
2024-05-20,SKU0025,S003,346,0,0
2024-05-21,SKU0025,S003,342,0,0
2024-05-22,SKU0025,S003,338,0,0
2024-05-23,SKU0025,S003,334,0,0
2024-05-24,SKU0025,S003,330,0,0
2024-05-25,SKU0025,S003,325,0,0
2024-05-26,SKU0025,S003,321,0,0
2024-05-27,SKU0025,S003,318,0,0
2024-05-28,SKU0025,S003,311,0,0
2024-05-29,SKU0025,S003,307,0,0
2024-05-30,SKU0025,S003,303,0,0
2024-05-31,SKU0025,S003,299,0,0
2024-06-01,SKU0025,S003,295,0,0
2024-06-02,SKU0025,S003,291,0,0
2024-06-03,SKU0025,S003,288,0,0
2024-06-04,SKU0025,S003,284,0,0
2024-06-05,SKU0025,S003,280,0,0
2024-06-06,SKU0025,S003,275,0,0
2024-06-07,SKU0025,S003,271,0,0
2024-06-08,SKU0025,S003,266,0,0
2024-06-09,SKU0025,S003,262,0,0
2024-06-10,SKU0025,S003,259,0,0
2024-06-11,SKU0025,S003,256,0,0
2024-06-12,SKU0025,S003,252,0,0
2024-06-13,SKU0025,S003,248,0,0
2024-06-14,SKU0025,S003,244,0,0
2024-06-15,SKU0025,S003,239,0,0
2024-06-16,SKU0025,S003,234,0,0
2024-06-17,SKU0025,S003,230,0,0
2024-06-18,SKU0025,S003,225,0,0
2024-06-19,SKU0025,S003,222,0,0
2024-06-20,SKU0025,S003,218,0,0
2024-06-21,SKU0025,S003,214,0,0
2024-06-22,SKU0025,S003,210,0,0
2024-06-23,SKU0025,S003,206,0,0
2024-06-24,SKU0025,S003,202,0,0
2024-06-25,SKU0025,S003,198,0,0
2024-06-26,SKU0025,S003,194,0,0
2024-06-27,SKU0025,S003,190,0,0
2024-06-28,SKU0025,S003,186,0,0
2024-06-29,SKU0025,S003,181,0,0
2024-06-30,SKU0025,S003,176,0,0
2024-07-01,SKU0025,S003,172,0,0
2024-07-02,SKU0025,S003,167,0,0
2024-07-03,SKU0025,S003,164,0,0
2024-07-04,SKU0025,S003,160,0,0
2024-07-05,SKU0025,S003,157,0,0
2024-07-06,SKU0025,S003,153,0,0
2024-07-07,SKU0025,S003,148,0,0
2024-07-08,SKU0025,S003,144,0,0
2024-07-09,SKU0025,S003,140,0,0
2024-07-10,SKU0025,S003,136,0,0
2024-07-11,SKU0025,S003,132,0,0
2024-07-12,SKU0025,S003,127,0,0
2024-07-13,SKU0025,S003,122,0,0
2024-07-14,SKU0025,S003,118,0,0
2024-07-15,SKU0025,S003,114,0,0
2024-07-16,SKU0025,S003,108,0,0
2024-07-17,SKU0025,S003,103,0,0
2024-07-18,SKU0025,S003,99,0,0
2024-07-19,SKU0025,S003,94,0,0
2024-07-20,SKU0025,S003,90,0,0
2024-07-21,SKU0025,S003,86,0,0
2024-07-22,SKU0025,S003,82,0,0
2024-07-23,SKU0025,S003,78,0,0
2024-07-24,SKU0025,S003,74,0,0
2024-07-25,SKU0025,S003,69,0,0
2024-07-26,SKU0025,S003,64,0,0
2024-07-27,SKU0025,S003,60,0,0
2024-07-28,SKU0025,S003,55,0,0
2024-07-29,SKU0025,S003,51,0,0
2024-07-30,SKU0025,S003,46,0,0
2024-07-31,SKU0025,S003,43,0,0
2024-08-01,SKU0025,S003,40,0,0
2024-08-02,SKU0025,S003,36,12,1
2024-08-03,SKU0025,S003,31,29,2
2024-08-04,SKU0025,S003,27,50,3
2024-08-05,SKU0025,S003,23,75,4
2024-08-06,SKU0025,S003,20,103,5
2024-08-07,SKU0025,S003,16,135,6
2024-08-08,SKU0025,S003,12,171,7
2024-08-09,SKU0025,S003,8,211,8
2024-08-10,SKU0025,S003,3,256,9
2024-08-11,SKU0025,S003,0,304,10
2024-08-12,SKU0025,S003,13,322,10
2024-08-13,SKU0025,S003,34,311,10
2024-08-14,SKU0025,S003,51,290,9
2024-08-15,SKU0025,S003,47,290,9
2024-08-16,SKU0025,S003,55,278,8
2024-08-17,SKU0025,S003,81,246,7
2024-08-18,SKU0025,S003,105,218,6
2024-08-19,SKU0025,S003,102,218,6
2024-08-20,SKU0025,S003,227,89,3
2024-08-21,SKU0025,S003,262,49,2
2024-08-22,SKU0025,S003,258,49,2
2024-08-23,SKU0025,S003,289,14,1
2024-08-24,SKU0025,S003,299,0,0
2024-08-25,SKU0025,S003,294,0,0
2024-08-26,SKU0025,S003,290,0,0
2024-08-27,SKU0025,S003,286,0,0
2024-08-28,SKU0025,S003,281,0,0
2024-08-29,SKU0025,S003,277,0,0
2024-08-30,SKU0025,S003,274,0,0
2024-08-31,SKU0025,S003,269,0,0
2024-09-01,SKU0025,S003,264,0,0
2024-09-02,SKU0025,S003,261,0,0
2024-09-03,SKU0025,S003,257,0,0
2024-09-04,SKU0025,S003,254,0,0
2024-09-05,SKU0025,S003,250,0,0
2024-09-06,SKU0025,S003,247,0,0
2024-09-07,SKU0025,S003,243,0,0
2024-09-08,SKU0025,S003,240,0,0
2024-09-09,SKU0025,S003,236,0,0
2024-09-10,SKU0025,S003,232,0,0
2024-09-11,SKU0025,S003,228,0,0
2024-09-12,SKU0025,S003,224,0,0
2024-09-13,SKU0025,S003,220,0,0
2024-09-14,SKU0025,S003,217,0,0
2024-09-15,SKU0025,S003,213,0,0
2024-09-16,SKU0025,S003,209,0,0
2024-09-17,SKU0025,S003,205,0,0
2024-09-18,SKU0025,S003,202,0,0
2024-09-19,SKU0025,S003,198,0,0
2024-09-20,SKU0025,S003,194,0,0
2024-09-21,SKU0025,S003,190,0,0
2024-09-22,SKU0025,S003,184,0,0
2024-09-23,SKU0025,S003,179,0,0
2024-09-24,SKU0025,S003,175,0,0
2024-09-25,SKU0025,S003,171,0,0
2024-09-26,SKU0025,S003,167,0,0
2024-09-27,SKU0025,S003,163,0,0
2024-09-28,SKU0025,S003,159,0,0
2024-09-29,SKU0025,S003,154,0,0
2024-09-30,SKU0025,S003,150,0,0
2024-10-01,SKU0025,S003,146,0,0
2024-10-02,SKU0025,S003,142,0,0
2024-10-03,SKU0025,S003,138,0,0
2024-10-04,SKU0025,S003,134,0,0
2024-10-05,SKU0025,S003,130,0,0
2024-10-06,SKU0025,S003,126,0,0
2024-10-07,SKU0025,S003,121,0,0
2024-10-08,SKU0025,S003,118,0,0
2024-10-09,SKU0025,S003,115,0,0
2024-10-10,SKU0025,S003,110,0,0
2024-10-11,SKU0025,S003,106,0,0
2024-10-12,SKU0025,S003,102,0,0
2024-10-13,SKU0025,S003,98,0,0
2024-10-14,SKU0025,S003,94,0,0
2024-10-15,SKU0025,S003,90,0,0
2024-10-16,SKU0025,S003,86,0,0
2024-10-17,SKU0025,S003,82,0,0
2024-10-18,SKU0025,S003,78,0,0
2024-10-19,SKU0025,S003,73,0,0
2024-10-20,SKU0025,S003,68,0,0
2024-10-21,SKU0025,S003,64,0,0
2024-10-22,SKU0025,S003,60,0,0
2024-10-23,SKU0025,S003,55,0,0
2024-10-24,SKU0025,S003,51,0,0
2024-10-25,SKU0025,S003,47,0,0
2024-10-26,SKU0025,S003,43,0,0
2024-10-27,SKU0025,S003,37,11,1
2024-10-28,SKU0025,S003,32,27,2
2024-10-29,SKU0025,S003,28,47,3
2024-10-30,SKU0025,S003,24,71,4
2024-10-31,SKU0025,S003,21,98,5
2024-11-01,SKU0025,S003,18,128,6
2024-11-02,SKU0025,S003,13,163,7
2024-11-03,SKU0025,S003,8,203,8
2024-11-04,SKU0025,S003,3,248,9
2024-11-05,SKU0025,S003,0,296,10
2024-11-06,SKU0025,S003,0,344,11
2024-11-07,SKU0025,S003,31,325,10
2024-11-08,SKU0025,S003,27,346,11
2024-11-09,SKU0025,S003,49,319,10
2024-11-10,SKU0025,S003,79,284,9
2024-11-11,SKU0025,S003,98,260,8
2024-11-12,SKU0025,S003,104,249,7
2024-11-13,SKU0025,S003,130,219,6
2024-11-14,SKU0025,S003,165,179,5
2024-11-15,SKU0025,S003,208,131,4
2024-11-16,SKU0025,S003,272,62,2
2024-11-17,SKU0025,S003,312,17,1
2024-11-18,SKU0025,S003,325,0,0
2024-11-19,SKU0025,S003,319,0,0
2024-11-20,SKU0025,S003,314,0,0
2024-11-21,SKU0025,S003,309,0,0
2024-11-22,SKU0025,S003,304,0,0
2024-11-23,SKU0025,S003,299,0,0
2024-11-24,SKU0025,S003,295,0,0
2024-11-25,SKU0025,S003,290,0,0
2024-11-26,SKU0025,S003,285,0,0
2024-11-27,SKU0025,S003,281,0,0
2024-11-28,SKU0025,S003,276,0,0
2024-11-29,SKU0025,S003,272,0,0
2024-11-30,SKU0025,S003,267,0,0
2024-12-01,SKU0025,S003,262,0,0
2024-12-02,SKU0025,S003,257,0,0
2024-12-03,SKU0025,S003,252,0,0
2024-12-04,SKU0025,S003,247,0,0
2024-12-05,SKU0025,S003,242,0,0
2024-12-06,SKU0025,S003,237,0,0
2024-12-07,SKU0025,S003,232,0,0
2024-12-08,SKU0025,S003,226,0,0
2024-12-09,SKU0025,S003,221,0,0
2024-12-10,SKU0025,S003,216,0,0
2024-12-11,SKU0025,S003,212,0,0
2024-12-12,SKU0025,S003,207,0,0
2024-12-13,SKU0025,S003,202,0,0
2024-12-14,SKU0025,S003,197,0,0
2024-12-15,SKU0025,S003,192,0,0
2024-12-16,SKU0025,S003,188,0,0
2024-12-17,SKU0025,S003,184,0,0
2024-12-18,SKU0025,S003,180,0,0
2024-12-19,SKU0025,S003,175,0,0
2024-12-20,SKU0025,S003,171,0,0
2024-12-21,SKU0025,S003,166,0,0
2024-12-22,SKU0025,S003,160,0,0
2024-12-23,SKU0025,S003,156,0,0
2024-12-24,SKU0025,S003,151,0,0
2024-12-25,SKU0025,S003,145,0,0
2024-12-26,SKU0025,S003,140,0,0
2024-12-27,SKU0025,S003,135,0,0
2024-12-28,SKU0025,S003,129,0,0
2024-12-29,SKU0025,S003,124,0,0
2024-12-30,SKU0025,S003,119,0,0
2024-01-01,SKU0025,S004,43,0,0
2024-01-02,SKU0025,S004,40,0,0
2024-01-03,SKU0025,S004,36,9,1
2024-01-04,SKU0025,S004,32,22,2
2024-01-05,SKU0025,S004,27,40,3
2024-01-06,SKU0025,S004,23,62,4
2024-01-07,SKU0025,S004,19,88,5
2024-01-08,SKU0025,S004,15,118,6
2024-01-09,SKU0025,S004,12,151,7
2024-01-10,SKU0025,S004,7,189,8
2024-01-11,SKU0025,S004,3,231,9
2024-01-12,SKU0025,S004,0,276,10
2024-01-13,SKU0025,S004,5,307,10
2024-01-14,SKU0025,S004,14,325,10
2024-01-15,SKU0025,S004,12,358,11
2024-01-16,SKU0025,S004,27,358,11
2024-01-17,SKU0025,S004,23,380,12
2024-01-18,SKU0025,S004,19,406,13
2024-01-19,SKU0025,S004,93,328,10
2024-01-20,SKU0025,S004,90,328,10
2024-01-21,SKU0025,S004,128,286,9
2024-01-22,SKU0025,S004,195,215,7
2024-01-23,SKU0025,S004,236,170,6
2024-01-24,SKU0025,S004,305,97,4
2024-01-25,SKU0025,S004,301,97,4
2024-01-26,SKU0025,S004,328,66,3
2024-01-27,SKU0025,S004,349,40,2
2024-01-28,SKU0025,S004,367,18,1
2024-01-29,SKU0025,S004,381,0,0
2024-01-30,SKU0025,S004,377,0,0
2024-01-31,SKU0025,S004,373,0,0
2024-02-01,SKU0025,S004,369,0,0
2024-02-02,SKU0025,S004,365,0,0
2024-02-03,SKU0025,S004,361,0,0
2024-02-04,SKU0025,S004,356,0,0
2024-02-05,SKU0025,S004,353,0,0
2024-02-06,SKU0025,S004,349,0,0
2024-02-07,SKU0025,S004,346,0,0
2024-02-08,SKU0025,S004,343,0,0
2024-02-09,SKU0025,S004,339,0,0
2024-02-10,SKU0025,S004,335,0,0
2024-02-11,SKU0025,S004,331,0,0
2024-02-12,SKU0025,S004,327,0,0
2024-02-13,SKU0025,S004,323,0,0
2024-02-14,SKU0025,S004,319,0,0
2024-02-15,SKU0025,S004,315,0,0
2024-02-16,SKU0025,S004,312,0,0
2024-02-17,SKU0025,S004,308,0,0
2024-02-18,SKU0025,S004,304,0,0
2024-02-19,SKU0025,S004,301,0,0
2024-02-20,SKU0025,S004,297,0,0
2024-02-21,SKU0025,S004,294,0,0
2024-02-22,SKU0025,S004,291,0,0
2024-02-23,SKU0025,S004,287,0,0
2024-02-24,SKU0025,S004,282,0,0
2024-02-25,SKU0025,S004,278,0,0
2024-02-26,SKU0025,S004,274,0,0
2024-02-27,SKU0025,S004,271,0,0
2024-02-28,SKU0025,S004,267,0,0
2024-02-29,SKU0025,S004,265,0,0
2024-03-01,SKU0025,S004,260,0,0
2024-03-02,SKU0025,S004,255,0,0
2024-03-03,SKU0025,S004,250,0,0
2024-03-04,SKU0025,S004,247,0,0
2024-03-05,SKU0025,S004,244,0,0
2024-03-06,SKU0025,S004,241,0,0
2024-03-07,SKU0025,S004,237,0,0
2024-03-08,SKU0025,S004,233,0,0
2024-03-09,SKU0025,S004,229,0,0
2024-03-10,SKU0025,S004,225,0,0
2024-03-11,SKU0025,S004,221,0,0
2024-03-12,SKU0025,S004,217,0,0
2024-03-13,SKU0025,S004,213,0,0
2024-03-14,SKU0025,S004,209,0,0
2024-03-15,SKU0025,S004,205,0,0
2024-03-16,SKU0025,S004,200,0,0
2024-03-17,SKU0025,S004,195,0,0
2024-03-18,SKU0025,S004,191,0,0
2024-03-19,SKU0025,S004,187,0,0
2024-03-20,SKU0025,S004,183,0,0
2024-03-21,SKU0025,S004,179,0,0
2024-03-22,SKU0025,S004,175,0,0
2024-03-23,SKU0025,S004,171,0,0
2024-03-24,SKU0025,S004,165,0,0
2024-03-25,SKU0025,S004,162,0,0
2024-03-26,SKU0025,S004,158,0,0
2024-03-27,SKU0025,S004,154,0,0
2024-03-28,SKU0025,S004,150,0,0
2024-03-29,SKU0025,S004,146,0,0
2024-03-30,SKU0025,S004,142,0,0
2024-03-31,SKU0025,S004,138,0,0
2024-04-01,SKU0025,S004,134,0,0
2024-04-02,SKU0025,S004,131,0,0
2024-04-03,SKU0025,S004,127,0,0
2024-04-04,SKU0025,S004,123,0,0
2024-04-05,SKU0025,S004,119,0,0
2024-04-06,SKU0025,S004,114,0,0
2024-04-07,SKU0025,S004,110,0,0
2024-04-08,SKU0025,S004,107,0,0
2024-04-09,SKU0025,S004,103,0,0
2024-04-10,SKU0025,S004,99,0,0
2024-04-11,SKU0025,S004,95,0,0
2024-04-12,SKU0025,S004,91,0,0
2024-04-13,SKU0025,S004,87,0,0
2024-04-14,SKU0025,S004,83,0,0
2024-04-15,SKU0025,S004,80,0,0
2024-04-16,SKU0025,S004,75,0,0
2024-04-17,SKU0025,S004,72,0,0
2024-04-18,SKU0025,S004,68,0,0
2024-04-19,SKU0025,S004,65,0,0
2024-04-20,SKU0025,S004,62,0,0
2024-04-21,SKU0025,S004,58,0,0
2024-04-22,SKU0025,S004,54,0,0
2024-04-23,SKU0025,S004,50,0,0
2024-04-24,SKU0025,S004,47,0,0
2024-04-25,SKU0025,S004,44,0,0
2024-04-26,SKU0025,S004,40,0,0
2024-04-27,SKU0025,S004,35,10,1
2024-04-28,SKU0025,S004,32,23,2
2024-04-29,SKU0025,S004,28,40,3
2024-04-30,SKU0025,S004,25,60,4
2024-05-01,SKU0025,S004,21,84,5
2024-05-02,SKU0025,S004,18,111,6
2024-05-03,SKU0025,S004,14,142,7
2024-05-04,SKU0025,S004,9,178,8
2024-05-05,SKU0025,S004,3,220,9
2024-05-06,SKU0025,S004,0,265,10
2024-05-07,SKU0025,S004,0,310,11
2024-05-08,SKU0025,S004,13,325,11
2024-05-09,SKU0025,S004,19,341,11
2024-05-10,SKU0025,S004,36,330,11
2024-05-11,SKU0025,S004,55,306,10
2024-05-12,SKU0025,S004,51,306,10
2024-05-13,SKU0025,S004,87,266,8
2024-05-14,SKU0025,S004,156,193,6
2024-05-15,SKU0025,S004,153,193,6
2024-05-16,SKU0025,S004,151,193,6
2024-05-17,SKU0025,S004,228,112,4
2024-05-18,SKU0025,S004,270,67,3
2024-05-19,SKU0025,S004,274,58,2
2024-05-20,SKU0025,S004,270,58,2
2024-05-21,SKU0025,S004,266,58,2
2024-05-22,SKU0025,S004,288,32,1
2024-05-23,SKU0025,S004,317,0,0
2024-05-24,SKU0025,S004,313,0,0
2024-05-25,SKU0025,S004,309,0,0
2024-05-26,SKU0025,S004,305,0,0
2024-05-27,SKU0025,S004,301,0,0
2024-05-28,SKU0025,S004,298,0,0
2024-05-29,SKU0025,S004,294,0,0
2024-05-30,SKU0025,S004,290,0,0
2024-05-31,SKU0025,S004,285,0,0
2024-06-01,SKU0025,S004,281,0,0
2024-06-02,SKU0025,S004,276,0,0
2024-06-03,SKU0025,S004,272,0,0
2024-06-04,SKU0025,S004,268,0,0
2024-06-05,SKU0025,S004,263,0,0
2024-06-06,SKU0025,S004,259,0,0
2024-06-07,SKU0025,S004,255,0,0
2024-06-08,SKU0025,S004,250,0,0
2024-06-09,SKU0025,S004,246,0,0
2024-06-10,SKU0025,S004,241,0,0
2024-06-11,SKU0025,S004,237,0,0
2024-06-12,SKU0025,S004,233,0,0
2024-06-13,SKU0025,S004,230,0,0
2024-06-14,SKU0025,S004,224,0,0
2024-06-15,SKU0025,S004,220,0,0
2024-06-16,SKU0025,S004,217,0,0
2024-06-17,SKU0025,S004,213,0,0
2024-06-18,SKU0025,S004,210,0,0
2024-06-19,SKU0025,S004,206,0,0
2024-06-20,SKU0025,S004,202,0,0
2024-06-21,SKU0025,S004,199,0,0
2024-06-22,SKU0025,S004,196,0,0
2024-06-23,SKU0025,S004,192,0,0
2024-06-24,SKU0025,S004,188,0,0
2024-06-25,SKU0025,S004,184,0,0
2024-06-26,SKU0025,S004,180,0,0
2024-06-27,SKU0025,S004,176,0,0
2024-06-28,SKU0025,S004,173,0,0
2024-06-29,SKU0025,S004,169,0,0
2024-06-30,SKU0025,S004,165,0,0
2024-07-01,SKU0025,S004,162,0,0
2024-07-02,SKU0025,S004,158,0,0
2024-07-03,SKU0025,S004,155,0,0
2024-07-04,SKU0025,S004,151,0,0
2024-07-05,SKU0025,S004,147,0,0
2024-07-06,SKU0025,S004,143,0,0
2024-07-07,SKU0025,S004,139,0,0
2024-07-08,SKU0025,S004,135,0,0
2024-07-09,SKU0025,S004,132,0,0
2024-07-10,SKU0025,S004,128,0,0
2024-07-11,SKU0025,S004,124,0,0
2024-07-12,SKU0025,S004,120,0,0
2024-07-13,SKU0025,S004,116,0,0
2024-07-14,SKU0025,S004,111,0,0
2024-07-15,SKU0025,S004,107,0,0
2024-07-16,SKU0025,S004,103,0,0
2024-07-17,SKU0025,S004,99,0,0
2024-07-18,SKU0025,S004,95,0,0
2024-07-19,SKU0025,S004,91,0,0
2024-07-20,SKU0025,S004,87,0,0
2024-07-21,SKU0025,S004,83,0,0
2024-07-22,SKU0025,S004,79,0,0
2024-07-23,SKU0025,S004,75,0,0
2024-07-24,SKU0025,S004,71,0,0
2024-07-25,SKU0025,S004,67,0,0
2024-07-26,SKU0025,S004,64,0,0
2024-07-27,SKU0025,S004,59,0,0
2024-07-28,SKU0025,S004,54,0,0
2024-07-29,SKU0025,S004,50,0,0
2024-07-30,SKU0025,S004,46,0,0
2024-07-31,SKU0025,S004,41,0,0
2024-08-01,SKU0025,S004,38,0,0
2024-08-02,SKU0025,S004,35,10,1
2024-08-03,SKU0025,S004,29,26,2
2024-08-04,SKU0025,S004,25,46,3
2024-08-05,SKU0025,S004,22,69,4
2024-08-06,SKU0025,S004,18,96,5
2024-08-07,SKU0025,S004,15,126,6
2024-08-08,SKU0025,S004,10,161,7
2024-08-09,SKU0025,S004,7,199,8
2024-08-10,SKU0025,S004,26,195,8
2024-08-11,SKU0025,S004,22,218,9
2024-08-12,SKU0025,S004,18,245,10
2024-08-13,SKU0025,S004,30,244,10
2024-08-14,SKU0025,S004,27,262,11
2024-08-15,SKU0025,S004,23,284,12
2024-08-16,SKU0025,S004,39,264,11
2024-08-17,SKU0025,S004,75,224,9
2024-08-18,SKU0025,S004,70,224,9
2024-08-19,SKU0025,S004,131,159,7
2024-08-20,SKU0025,S004,127,159,7
2024-08-21,SKU0025,S004,124,159,7
2024-08-22,SKU0025,S004,183,97,5
2024-08-23,SKU0025,S004,202,74,4
2024-08-24,SKU0025,S004,216,55,3
2024-08-25,SKU0025,S004,249,18,1
2024-08-26,SKU0025,S004,264,0,0
2024-08-27,SKU0025,S004,260,0,0
2024-08-28,SKU0025,S004,256,0,0
2024-08-29,SKU0025,S004,252,0,0
2024-08-30,SKU0025,S004,248,0,0
2024-08-31,SKU0025,S004,245,0,0
2024-09-01,SKU0025,S004,239,0,0
2024-09-02,SKU0025,S004,235,0,0
2024-09-03,SKU0025,S004,231,0,0
2024-09-04,SKU0025,S004,227,0,0
2024-09-05,SKU0025,S004,224,0,0
2024-09-06,SKU0025,S004,220,0,0
2024-09-07,SKU0025,S004,215,0,0
2024-09-08,SKU0025,S004,212,0,0
2024-09-09,SKU0025,S004,209,0,0
2024-09-10,SKU0025,S004,206,0,0
2024-09-11,SKU0025,S004,201,0,0
2024-09-12,SKU0025,S004,198,0,0
2024-09-13,SKU0025,S004,195,0,0
2024-09-14,SKU0025,S004,191,0,0
2024-09-15,SKU0025,S004,187,0,0
2024-09-16,SKU0025,S004,182,0,0
2024-09-17,SKU0025,S004,178,0,0
2024-09-18,SKU0025,S004,175,0,0
2024-09-19,SKU0025,S004,171,0,0
2024-09-20,SKU0025,S004,167,0,0
2024-09-21,SKU0025,S004,162,0,0
2024-09-22,SKU0025,S004,158,0,0
2024-09-23,SKU0025,S004,154,0,0
2024-09-24,SKU0025,S004,151,0,0
2024-09-25,SKU0025,S004,148,0,0
2024-09-26,SKU0025,S004,144,0,0
2024-09-27,SKU0025,S004,140,0,0
2024-09-28,SKU0025,S004,136,0,0
